vaccination_id,vaccine_name,date_given,next_due,notes,pet_id,vet_id
3928bc42-2a3f-4ff3-8148-9f54eb927a48,Kennel Cough,8/26/2018,7/2/2019,Ensure pet is up-to-date with previous vaccinations,ffb63a11-70e2-441a-b839-00bd81731e5d,b8c284f0-4876-4617-b087-5fe5b9485996
35a1ebbb-7cdb-4d1b-8cfc-4a98e4d1e18d,Bordetella Bronchiseptica,9/3/2017,3/20/2005,or lethargy,59605902-8bff-49d0-a586-36f53646819b,4168f51d-c2fe-4952-8416-57868f4035e0
03277087-bd15-45ff-9ac1-1fc35af62818,H3N8 Canine Influenza,11/9/2023,3/27/2010,Do not feed immediately after vaccination,bd4d7f07-8273-4c6e-9bdb-ad68eaee5e7e,c1ef28d6-ed37-4772-932d-1c00976284d9
ed7027cf-9589-4150-8845-1e6fe1cd541a,Parainfluenza,11/25/2010,5/27/2015,Common side effects may include mild fever,b1535528-e718-4625-85b0-3174066cfc7b,6cf5e671-a006-4a0a-a550-87b2a42e0123
dd345278-d23f-4b8f-b3e0-46f97a7c7e78,Parainfluenza,1/23/2013,2/4/2006,Ensure pet is up-to-date with previous vaccinations,169d004b-aae2-4a86-87cc-85aa07522757,6420d4a4-df96-479c-bbf0-cfb2d078ecf7
c3af4fbb-e259-406d-b063-5fea9ea41bd2,H3N8 Canine Influenza,10/19/2024,6/25/2010,Administer booster shot in 3 weeks,361d49db-944f-4007-a623-df4128038312,0a9cc9d7-2c21-490b-b43a-0c3d085c3e2a
81636ec9-01c9-42f2-a152-f15953d0a03a,Distemper,12/29/2022,3/9/2024,Check vaccination record for upcoming boosters,d9d056c7-0323-4873-b549-472677cf43dc,1c83e052-3cde-4332-9b7c-ede6a5098ff4
91e718e5-e29a-4f75-80c9-0d6c62239ae9,Parvovirus,6/13/2012,4/7/2002,Watch for excessive itching or swelling,74059941-117c-490e-b070-d4d88d33def8,a6f6dd2c-f01e-4d4d-9298-3621e9ab1176
e4b96725-0882-4238-8e4c-e5f535a89aa0,Distemper,12/4/2017,1/5/2003,Common side effects may include mild fever,2018a24d-1c67-4e56-8a28-4baaa15c514e,4168f51d-c2fe-4952-8416-57868f4035e0
de9c5d0c-8e71-48b9-bcff-403d81648658,Distemper,7/18/2024,10/1/2011,Do not feed immediately after vaccination,d282b561-29c5-40f1-aaa8-23caea6252ce,e9e79837-7736-46ba-980c-9590776a4e68
e8a580b5-a3f1-4cba-8b30-416128f1e477,Bordetella Bronchiseptica,11/20/2010,8/29/2014,Do not feed immediately after vaccination,23a054f9-6f0c-472c-8d43-27198f683dd3,06879170-70e7-47e0-804c-214d61f5d003
8e6c73ab-b464-4b95-95d6-0473c0c93fd3,Panleukopenia),6/12/2012,5/4/2014,Notify vet of any unusual behavior or signs post-vaccination,01afda33-4224-4bb1-abf1-a4eead65f486,4168f51d-c2fe-4952-8416-57868f4035e0
e36b1c2b-0e02-4512-9515-a1823c990119,Parvovirus,9/1/2018,5/24/2006,Watch for excessive itching or swelling,c1ff8221-ce72-49cd-9113-ae96371f94ab,b5f494d8-05cf-48d2-97b1-4cc74c26f9ab
c3c6ce66-482c-4e14-b3d8-73bf7c51db5b,Feline Leukemia,4/14/2003,7/11/2000,Administer booster shot in 3 weeks,a15dee96-7e82-4cdb-aa37-adde6776c726,3c3068a5-c174-476a-aba0-6d6d40d097ce
639851e5-3308-487c-a7dc-f5bc4d2036c0,Panleukopenia),8/11/2000,3/10/2019,or lethargy,dc4b6ba0-50d5-4c58-85ff-51a875d2f2cc,843d6843-d4b7-4bc6-b4bd-b1178d1fe38a
03a37019-86ad-469e-af8f-0a8d86e51b1b,Feline Rhinotracheitis,6/23/2022,6/13/2013,Follow-up appointment required in 2 weeks,fc8670c4-9da9-4abe-9b70-8654d896a0a4,b8c284f0-4876-4617-b087-5fe5b9485996
2beab145-210d-4134-9214-91264197385a,RCP (Feline Rhinotracheitis,9/3/2008,10/13/2002,Administer any prescribed post-vaccination medication,9a65cc96-f605-42cd-acf8-61a6eb23a047,a9f4a9ea-e300-41f2-9ec1-da286d86e81e
f9388d0c-952b-40e3-a2e1-32f9b0b9e7e0,Feline Panleukopenia,1/31/2022,8/8/2022,swelling at injection site,77fcdc60-b939-430b-a06e-f77282278c24,d15a3590-f9ff-4cce-a728-56d6221344ba
92091ddd-432c-4e02-84d3-28cc04e3c93f,Feline Chlamydia,8/1/2014,11/23/2001,Keep pet calm after vaccination,18fbc7e9-efd6-41cf-bb07-93c5d0e1ecbe,7d70ed67-a9b0-428b-a58d-04291a486adb
0c16714d-d808-4baa-aebf-c6a0a61143f0,Kennel Cough,1/26/2001,1/23/2001,Keep pet indoors after vaccination,bc4e8803-d22a-4c91-b29e-a6d2f47bfa8f,6c20c901-e144-4ebf-a523-3d974f2e7022
337fb547-31c3-43a3-a861-aba5b50d66d8,Calicivirus,11/26/2004,11/6/2007,Keep pet calm after vaccination,c6751772-f498-446e-b657-f3244d9f00b2,e9e79837-7736-46ba-980c-9590776a4e68
04301cf5-746f-41a5-b102-0ac1bfeb7d61,Leptospira,1/3/2013,3/9/2024,Keep pet calm after vaccination,757c0f35-7afc-4376-a3a2-cb7a6d035703,10fcbf43-8537-4af0-900f-a2fd5d375c54
e27891e6-9777-42a0-ab77-fc8a0cce44fb,Distemper,11/27/2007,6/14/2001,Observe for signs of allergic reaction,0f7c4fc6-e523-4fb6-a298-5fcdddddd301,58834369-c955-4e18-a6e1-62214dbea66d
26039ea8-7557-4d63-8b52-d82214254280,Parvovirus,8/12/2013,4/20/2008,Notify vet of any unusual behavior or signs post-vaccination,4b40d7ca-e27e-40f5-bed1-8ea599e5e388,e35e3077-e068-434f-b35b-34afcae9c7d4
e74b2289-2ee5-4e45-859a-86076a4487b4,Leptospirosis,7/4/2012,9/24/2020,or lethargy,78b73a45-f9b1-49f9-a9e6-7a53094957cc,d43a714f-e588-45a0-89db-17076cfbc3ab
be115d47-bf2a-4357-bb13-bcd43d97597e,H3N8 Canine Influenza,10/23/2019,11/22/2005,Administer any prescribed post-vaccination medication,32e35a4b-70a0-4bb1-9d63-1cdb7029918f,ea3e2dde-50c4-4441-ad45-fbc007839840
397d78cb-8570-4be7-b5ca-de6f02864331,Panleukopenia),7/23/2018,7/17/2014,Do not expose to unvaccinated animals for a few days,ea12037f-f1a1-42f0-b06e-a84fc44e0d9b,3889a284-e09b-4474-9570-0900d8832a1d
63d6c3c1-2134-4c24-bdc5-f13986924450,Feline Calicivirus,11/29/2020,9/2/2011,or lethargy,29802eba-4f5d-46f5-a5bb-340c050c9509,92c667c9-9dc8-4c9a-a4c7-5ef3572a997f
6f813929-aaf2-43a7-808b-556008c60410,Parvovirus,8/6/2010,10/24/2007,Follow-up appointment required in 2 weeks,a2a36d98-966f-462c-accc-6a145db4decc,534a0a8d-c920-4ce5-ba07-23ee65cee8e6
d3ec7e21-1bd7-46d5-9690-7aa10d1d5e87,H3N8 Canine Influenza,12/20/2003,10/12/2007,Avoid stress for the next few days,cc8d4393-d50a-4d21-bcd6-64d65d673e5b,1c83e052-3cde-4332-9b7c-ede6a5098ff4
237ef1cd-2a20-4cca-85ce-06efe57fc8ea,H3N2 Canine Influenza,12/7/2011,5/15/2011,or lethargy,07fc710e-c608-4d59-baac-af983dc9c878,80e707c4-4c40-40f5-adc9-927fcae80f17
e55c8eaf-ff71-4242-bc4f-ba25cc9017b1,Feline Calicivirus,7/16/2013,3/17/2007,Avoid strenuous exercise for 24 hours,846ae093-77c8-4f40-82e8-0bd1ac931069,733aedd6-e7e6-4ca8-b44f-f7f16cf70d74
aeb46101-180f-4ac9-8881-e16feb457e76,Kennel Cough,3/21/2001,6/5/2002,Avoid stress for the next few days,a7b2bab7-4cae-488d-a534-1aff4c279ad1,8b3bf1eb-e145-4462-b600-02bb14e25c69
c51fab8e-a430-47d0-ad06-aba25cd91cd0,Hepatitis,2/7/2010,8/19/2006,Administer any prescribed post-vaccination medication,f2b480b4-2c14-4408-ad3d-4b482935ee02,ea3e2dde-50c4-4441-ad45-fbc007839840
2a78d3ae-b17f-4be5-91a4-1a23f36c0a2e,Panleukopenia),2/7/2023,12/5/2018,Notify vet of any unusual behavior or signs post-vaccination,4da6066d-d9f6-41d4-a413-e157bb3b0194,843d6843-d4b7-4bc6-b4bd-b1178d1fe38a
58233869-38c3-49af-b056-92e44343f8ef,Feline Leukemia,8/28/2015,11/2/2006,Observe for signs of allergic reaction,2eaf0b8c-1cf0-46ba-80be-6bef77acc6da,fdabea79-f3ff-4311-93b4-9976c17350f5
45fe6198-79cc-4321-986c-cb670346ceb8,Distemper,11/26/2021,12/2/2002,Do not bathe pet for 24 hours,3da4497a-a3b3-48d6-bf7c-32ed2458eb20,337f4d29-5977-4e76-b493-41dd50e41a3f
970eb64e-65e5-45aa-a889-06dfd394e496,Hepatitis,11/6/2008,11/6/2020,Avoid strenuous exercise for 24 hours,b6fc902c-f1a6-4e87-8f9d-ab951eaa3d79,5cc2cf52-b07d-4856-8fb3-cabbbfba4cb6
8f7ccecd-cf56-4304-a7e0-8a3920e3de8c,Tetanus,1/17/2015,6/24/2023,Check vaccination record for upcoming boosters,cd841289-62e7-4caf-a6af-0a67a6096875,9028ba15-2fb3-4724-a2f6-dc3a41079583
e6a7521e-492d-41cf-8fd4-f415ec28d44d,Distemper,10/17/2021,3/13/2020,Administer any prescribed post-vaccination medication,ff304fc2-e085-4d3f-b00a-4d5b223655f9,f9afc424-5634-40df-ae60-96d332a70aa6
150622ce-addd-47f4-966d-fefae91edda2,Rabies,8/30/2017,3/23/2008,Observe for signs of allergic reaction,a5b22202-998b-4fe9-ad87-643428ceb899,71388745-ca94-490e-b396-5d964572341c
7a6a5197-3845-43a9-a859-4842ee5cc447,Bordetella,3/5/2013,10/14/2016,Inform vet if pet is pregnant or ill,18ce9e6e-abf5-41a8-ac95-bd793699ffcf,6c20c901-e144-4ebf-a523-3d974f2e7022
0e65f3e7-2800-47b7-addc-6445f51b8b12,Parvovirus,2/25/2001,12/8/2024,Ensure pet is up-to-date with previous vaccinations,1de77af1-85e1-45e7-a5ca-d702869f7a3b,39305a66-22f1-4f41-a3ca-438e5ac802ea
eec13304-a901-4f08-8d8c-fa1eff19a72a,Kennel Cough,6/29/2022,6/11/2009,Avoid strenuous exercise for 24 hours,7ee3d335-1ae4-4a53-95a0-96a0f30a5f80,80e707c4-4c40-40f5-adc9-927fcae80f17
09e7c99c-698b-43b6-8da9-4798e1342cbd,H3N2 Canine Influenza,5/31/2024,9/19/2013,Monitor for side effects,d542bd76-8285-4116-829c-10a6ae339482,df24be23-3319-49ac-a0cf-bacd4af8629e
ec706d9d-eeb7-4501-ac1c-d2dcce99dad6,Canine Influenza,4/10/2000,11/30/2003,Do not bathe pet for 24 hours,6484ebaf-104e-4dae-8429-7b9b60ae9020,6c20c901-e144-4ebf-a523-3d974f2e7022
94ac6bbb-69c9-4010-a7de-ad6d9576c9b4,Hepatitis,5/30/2022,5/30/2021,Do not bathe pet for 24 hours,1bfa7434-a8f7-4b6e-85f2-eaeabfbb52c4,4168f51d-c2fe-4952-8416-57868f4035e0
ddfcc8ec-375a-45ac-874c-57ec12ada67b,RCP (Feline Rhinotracheitis,9/18/2011,4/10/2007,Avoid stress for the next few days,0fff6024-e34d-4a66-8e20-b35ee6bf6dae,046e7437-99b9-4910-810c-ba512baf5dc9
a24434b3-088d-4cfa-843c-b96ee21cc8f4,H3N8 Canine Influenza,12/22/2005,5/24/2011,Vaccination may cause temporary loss of appetite,efc3aa29-8cbb-4fb4-ac4e-43e7b5681e6e,3889a284-e09b-4474-9570-0900d8832a1d
a14343a2-f632-4079-a49e-8ba32bbb1486,Lyme Disease,8/29/2011,8/22/2022,Avoid strenuous exercise for 24 hours,9edb3065-9fb9-4486-bf9a-9d85e9ebe6c3,df66b46d-76b3-4966-962f-d90b54965ac7
d6d58665-3341-4284-9c11-73f518651eb3,Bordetella,10/1/2019,3/27/2003,Notify vet of any unusual behavior or signs post-vaccination,db0bafe1-944f-438c-85ac-6430b78c7c14,046e7437-99b9-4910-810c-ba512baf5dc9
cfa6615c-3f8d-45ba-940b-701892720d13,Kennel Cough,9/22/2017,7/11/2018,Administer any prescribed post-vaccination medication,f235fa00-d082-4e1d-b10b-44ffad0a2c64,733aedd6-e7e6-4ca8-b44f-f7f16cf70d74
13836b56-20be-4f0b-bf7b-21afc28b2cf8,Hepatitis,9/3/2000,7/9/2008,swelling at injection site,9cac5006-6131-4f27-861e-ec24afeb778b,df24be23-3319-49ac-a0cf-bacd4af8629e
c231b17e-dd53-4ae8-93bf-d4dd5f4a15e0,Feline Calicivirus,1/12/2008,2/18/2004,or lethargy,b8a555cb-1e7a-4bf9-a61e-0cdb3e5be30b,5cc2cf52-b07d-4856-8fb3-cabbbfba4cb6
471c91b8-82f8-4eb7-a5e6-d3f25c877add,Feline Calicivirus,2/20/2004,8/9/2024,Avoid stress for the next few days,95f202b1-53d9-4207-9f95-2c37992b74fc,e30d0ea4-f63b-466a-917e-916943b69f42
663946cd-7f91-4793-ac64-b1c237c4f923,Adenovirus,9/24/2011,12/23/2021,Check vaccination record for upcoming boosters,f4925076-e5d4-4a26-8186-92f0fd5c6453,a9f4a9ea-e300-41f2-9ec1-da286d86e81e
c57e5753-cc50-497d-9a91-72c6563409e8,Bordetella,2/19/2001,1/7/2001,swelling at injection site,ff14bce8-c14a-445f-aa25-5c26f9c4bfd5,f55af8ba-7b96-48c5-81f6-a5187d4c16b1
df2b98db-3661-437e-8c5f-628370c5273f,Hepatitis,5/30/2015,4/23/2009,Administer booster shot in 3 weeks,db5393fd-3226-41f0-9487-690c9ecf39ef,92fabd46-5cc7-4450-8d51-ef1a37c722c1
c8856c37-bec2-4efd-8c42-2fa8b3f3504e,Tetanus,12/16/2020,3/13/2010,Common side effects may include mild fever,c7ae30a3-9a64-4b8e-ac90-9ac30f694f9b,3c3068a5-c174-476a-aba0-6d6d40d097ce
2464f542-7ddc-4d38-99a2-066531c6af7b,Canine Influenza,5/11/2007,10/4/2000,or lethargy,87b74b98-063a-4a61-9c88-1a67b03d9212,04503ce2-1243-46f9-ae42-1af6f8ad168b
6091433e-33e1-4dd2-8bb7-fe523fe33d43,Feline Panleukopenia,6/14/2009,2/25/2018,Observe for signs of allergic reaction,f6ab528a-8481-4ce4-a7bf-1bd7c0df1ec0,a475c392-782c-4a95-a3d5-e0d6b81de409
2708f21b-05e2-4433-bac3-76d42298f8c7,Parvovirus,7/26/2021,6/17/2011,Monitor for side effects,2f9d43d0-cf82-4121-9030-f53fa87ca46f,0a9cc9d7-2c21-490b-b43a-0c3d085c3e2a
fe88a688-e4ce-49eb-b587-dcd602cabd70,Parainfluenza),8/26/2014,8/4/2003,Monitor for side effects,341dbedb-b88f-4e11-9cf0-36509b293ca4,9028ba15-2fb3-4724-a2f6-dc3a41079583
536d7602-bb37-4982-bfbc-49a921b045a3,Bordetella Bronchiseptica,12/28/2021,3/13/2017,Observe for signs of allergic reaction,361d49db-944f-4007-a623-df4128038312,aceaa675-8e2c-44f9-9939-dbf5998d55b3
b7bddd5c-340b-49f9-9796-62efa9d59245,Canine Influenza,9/23/2002,5/12/2001,Do not feed immediately after vaccination,2eb76cff-f204-4575-bcbf-8075dfda1264,d2f12571-b206-4b77-a85c-5a887bc11300
e9c43af6-0963-46b5-8c30-91549af0a6dc,Parvovirus,3/27/2004,3/14/2013,Keep pet calm after vaccination,19bb05c4-391c-44bd-8718-1cff6f70f0ba,53f34619-10ca-4e6b-9bb9-98af7cf40298
73784ab4-ead8-4826-9aec-aaeaf08ec43e,Parainfluenza,8/3/2010,7/20/2023,Common side effects may include mild fever,13df93bf-e079-444c-b0f1-bd237586e3da,a9f4a9ea-e300-41f2-9ec1-da286d86e81e
44b7a388-0091-4587-9fab-e2c220be1dc6,FIP (Feline Infectious Peritonitis),3/20/2010,4/29/2013,Ensure pet is hydrated,657278f4-1796-4bbc-8041-e4ea58723c39,aceaa675-8e2c-44f9-9939-dbf5998d55b3
acc2d15e-6251-471a-b2f3-fb27bdb1d490,Panleukopenia),11/26/2023,8/17/2011,Do not feed immediately after vaccination,801fb69a-f6a6-4514-b940-316a898c9e61,04503ce2-1243-46f9-ae42-1af6f8ad168b
081872e2-8eb4-4d08-b485-d2b7a249ec2f,H3N2 Canine Influenza,10/26/2007,7/27/2010,Notify vet of any unusual behavior or signs post-vaccination,7a3e7990-c270-4e91-a3e2-6f93d2c0e08f,4168f51d-c2fe-4952-8416-57868f4035e0
b7be6dfa-5eed-4e3a-b333-75a2970055ee,Hepatitis,7/1/2007,4/17/2018,Vaccination may cause temporary loss of appetite,07fa7b49-ec9d-443f-b398-48ca6bc32943,c754e3c3-83fb-442b-8366-702e27264941
20c6813b-c340-4adc-ba54-c87131899eed,Hepatitis,4/21/2008,4/22/2002,Administer any prescribed post-vaccination medication,bf2efc5e-10a4-4754-8d90-307d4fb36211,534a0a8d-c920-4ce5-ba07-23ee65cee8e6
137c23c7-1d8d-498c-960a-d4e9c221c7d6,Bordetella,12/11/2012,10/18/2014,Avoid strenuous exercise for 24 hours,cbcb30ca-398d-44ef-be68-a93c03bf2dc4,95f7dd28-b84a-4567-81c0-e53695328131
a7d2492d-6e01-422c-8397-fda24dee557d,Parvovirus,12/4/2009,7/30/2002,Do not bathe pet for 24 hours,8555049c-c3ac-4486-b97d-aef91727ac98,956c1eba-3a3a-4144-93eb-bb682410af5b
a90b8111-5a82-492a-bc64-91eeb617d040,Panleukopenia),7/22/2001,6/29/2002,Ensure pet is hydrated,d3095d66-dc86-482e-88cc-5624d84de3a0,2d2e7bc3-4e4c-4dc8-b980-29cd50541ba8
0ed558df-3381-4a78-be17-13d34d18801a,Feline Leukemia,5/16/2018,4/30/2007,swelling at injection site,aa24c5a3-864a-42f8-a333-53e51d3aa756,9224d36c-02f0-4bbf-ba4e-534de88ecbc4
077b8ec1-9eef-4a03-8061-613e5901aea1,Kennel Cough,12/30/2019,11/11/2012,Inform vet if pet is pregnant or ill,fe220202-945f-4176-b3e2-8a1f7db747b1,4a845538-fa02-4876-a72a-6362160493fe
aba0e56b-5b0c-411d-9739-fe9f501607bc,Leptospira,5/26/2001,9/14/2004,Do not bathe pet for 24 hours,adc68f5f-f61a-4ce2-b4cd-81d756be1207,9224d36c-02f0-4bbf-ba4e-534de88ecbc4
afd65d1a-719c-4653-9c51-6532ecd33578,Leptospira,12/9/2021,10/15/2002,Ensure pet is up-to-date with previous vaccinations,fe220202-945f-4176-b3e2-8a1f7db747b1,aa52c7ec-b63d-48a0-bd96-8515b6cfc07e
05113196-5214-4948-814e-34caf17af35c,Feline Chlamydia,6/9/2022,11/20/2009,Keep pet calm after vaccination,519643d4-81fa-48b0-affd-c69d0c597e31,534a0a8d-c920-4ce5-ba07-23ee65cee8e6
511f0447-c84e-4cc8-9531-a87afd8de6fe,RCP (Feline Rhinotracheitis,8/3/2021,4/6/2018,Administer booster shot in 3 weeks,2c6b520f-d553-487d-aef8-e5b6aee0361a,f9afc424-5634-40df-ae60-96d332a70aa6
7eb32f3f-4438-457e-8c7d-cd1794c06ce7,Feline Rhinotracheitis,9/2/2004,10/20/2024,Ensure pet is up-to-date with previous vaccinations,1b608ce3-1ead-476d-a019-5902c7f64212,0a9cc9d7-2c21-490b-b43a-0c3d085c3e2a
01554087-91ef-4a4c-b75d-af3c57ca8667,Parainfluenza),5/1/2011,9/13/2005,Watch for excessive itching or swelling,4522cf6e-56fd-40af-b62a-dfcc329391f3,95c9f549-e476-434d-b53f-87e302fddb14
7156d85e-c169-4771-a15f-82055bf3eab4,H3N2 Canine Influenza,3/11/2025,8/18/2006,Check vaccination record for upcoming boosters,8777936c-4df4-4ae7-94f6-b20445fe500b,92c667c9-9dc8-4c9a-a4c7-5ef3572a997f
c3c376f9-69d3-4e3a-a10d-d8a00e10aec1,RCP (Feline Rhinotracheitis,3/24/2020,5/11/2018,or lethargy,d95f48cc-616a-4d5d-83ff-96027977d47d,82852627-7d5e-4d6e-8721-4a2572fe0a35
81783269-09f8-46d1-b676-ce8e756e649e,H3N2 Canine Influenza,6/8/2013,6/27/2024,Do not expose to unvaccinated animals for a few days,30ea381c-0eb2-409f-b40e-79ad9aa8c1e6,ea3e2dde-50c4-4441-ad45-fbc007839840
8d2aaf10-58cd-49eb-81f3-7e29fc60c298,Calicivirus,8/12/2022,12/3/2009,Observe for signs of allergic reaction,23a052ff-a311-44fb-ac9c-cf1649d08a74,de52a307-8248-4c00-977c-f4160d9cd3e8
81fa64e9-80f0-41b6-b6ce-a9f18bdd15cf,Leptospira,5/16/2012,5/30/2018,Ensure pet is hydrated,95879d7e-c04d-4edb-8a23-2a74930c5c86,71388745-ca94-490e-b396-5d964572341c
668c91b6-20de-4c2d-be85-e9d8b507592e,FIP (Feline Infectious Peritonitis),4/2/2022,9/13/2022,Ensure pet is hydrated,92ace293-975a-47aa-87b1-4ea0ff3a2c76,1dc3a843-bff8-4aaf-8900-61d38a92e100
37dc911d-7534-403f-ac78-121307daae48,Hepatitis,10/23/2021,6/7/2005,Do not expose to unvaccinated animals for a few days,29a6fb61-33d3-4df6-8bbf-f624170382f7,ea3e2dde-50c4-4441-ad45-fbc007839840
7e2991ec-e475-4271-b33c-72d996c037de,Feline Calicivirus,8/26/2005,9/6/2006,Avoid stress for the next few days,096106f0-eb6c-405b-8920-10dce9cb24d1,e30d0ea4-f63b-466a-917e-916943b69f42
f7f78e44-3f72-4e51-a2da-d73b9866d59d,Leptospira,2/14/2024,3/5/2004,Avoid stress for the next few days,81b1d40b-f16c-4031-9cb3-55088929ba15,d01b7e67-8401-4e15-b7f3-a215096b478c
5367296c-40a2-44e0-92bd-0f6d9da8ddb3,Leptospirosis,7/1/2001,7/16/2011,Observe for signs of allergic reaction,2cee435f-86b6-46da-be8a-c36259d08424,4d268e1f-3cdd-497c-a49c-bc6d75c3eeab
9cf92bc3-1965-4258-bfff-146705806f85,Rabies,9/29/2009,4/27/2022,Vaccination may cause temporary loss of appetite,9bd0fa39-b642-45a2-b3db-725994a20dcf,b5f494d8-05cf-48d2-97b1-4cc74c26f9ab
95c021ba-b88d-4268-9586-c9e78f34e19b,Rabies (3-year),2/1/2015,5/27/2002,Inform vet if pet is pregnant or ill,cf4905b2-7606-46b4-9b51-f0105588647d,ee68f715-c13b-42c8-b389-1e7eb902e3ec
c828b06f-b1d7-425d-b56a-d1cb75181916,Parainfluenza,12/26/2024,10/20/2014,Ensure pet is hydrated,fdd67163-f279-4dd2-95b2-88c8a615a5bc,869eecfc-f289-447a-abda-c96b192d9079
1487ed06-8aee-4506-baca-4762986b9874,Feline Leukemia,5/29/2003,6/19/2011,Inform vet if pet is pregnant or ill,4b701d02-05e1-4556-85b1-ce6f41444753,bd46dcb1-77be-4bd9-9ea1-628bd24763ab
9a140376-03ab-4ee2-81c0-5133ef90669e,Feline Rhinotracheitis,6/5/2004,5/30/2005,Administer booster shot in 3 weeks,b5d59d80-d333-4108-8789-af60ebe0d6cc,df24be23-3319-49ac-a0cf-bacd4af8629e
f68a05bb-03a7-4010-b55b-3e400d0b001f,Panleukopenia),1/3/2018,5/21/2012,Watch for excessive itching or swelling,cc475ac1-20c4-47f7-9fc8-98a636c8d711,534a0a8d-c920-4ce5-ba07-23ee65cee8e6
b4ef7664-85b8-4fde-9e45-877ac6aff04c,Canine Influenza,10/1/2020,4/2/2025,Ensure pet is hydrated,bceab4ff-8d8c-4658-bdcc-4640b9604f0a,046e7437-99b9-4910-810c-ba512baf5dc9
c9dcd382-1e61-4bb0-bb5d-711755ed2087,H3N8 Canine Influenza,4/7/2016,7/23/2013,Notify vet of any unusual behavior or signs post-vaccination,bb30275b-c1fb-4ef5-bb6c-a75c743cac30,d15a3590-f9ff-4cce-a728-56d6221344ba
9b193dd0-0c9b-4dd0-9621-83c8eab8b36e,FIP (Feline Infectious Peritonitis),7/4/2000,8/5/2014,Do not bathe pet for 24 hours,178ae01b-e24b-4da5-b24c-cebc307ace6e,49b2f9ba-653b-442b-a78c-6e695e5bb98a
95a827bf-6f37-4c3d-a24e-bb9139e22fa1,Kennel Cough,6/10/2003,11/9/2018,Check vaccination record for upcoming boosters,d1fc7b2b-8946-47b2-84db-f30fbd9e6eec,d3cee14d-a1c3-4e19-ab98-92b4990320de
66d1c5be-d182-4543-8158-41b5d51e770c,Rabies,11/25/2010,10/29/2001,Notify vet of any unusual behavior or signs post-vaccination,72cfb3d7-cdc2-422d-864a-fc6dd1e9c6e8,22cfc2d6-a583-4199-a599-69af90e6be42
825b08ef-0781-40e9-a6ed-445a9a3dc449,Parvovirus,8/5/2011,10/8/2022,Administer any prescribed post-vaccination medication,6232e7cc-423c-444d-b34a-9b49bec84a5e,c1f8d5b1-96ce-4dd2-86e3-c2e451a21f59
083f04e6-8fa9-4c4d-8349-4b447fdcfe96,Rabies,9/5/2009,12/19/2010,Do not bathe pet for 24 hours,a264590a-2407-45ea-9acc-ceafcace0143,e30d0ea4-f63b-466a-917e-916943b69f42
05875ca1-4675-4ec1-970f-607e2b7a4811,Parainfluenza),12/1/2008,6/3/2015,Avoid strenuous exercise for 24 hours,1a8ec2d9-3ea5-4de4-9bec-2258e28491ef,2f239ba1-7fcb-4f5f-b53d-ca2eed2bd6ae
8db2f05f-1256-4c65-b583-c8533cdcdb67,Leptospira,5/12/2010,5/11/2001,Do not expose to unvaccinated animals for a few days,9c861093-52a1-42c6-a02b-4ec440c5f13a,046e7437-99b9-4910-810c-ba512baf5dc9
75e47699-722d-449c-a190-51e4099f4f2b,Rabies (3-year),10/15/2023,12/1/2000,Administer booster shot in 3 weeks,447dc1b3-313b-4b94-8c9e-85be638de666,d3b1e076-fa39-451b-978c-1ec5f2ab9e62
519a2d71-ed0d-47ac-9d59-78d7519db5f0,Lyme Disease,12/17/2001,3/23/2021,Administer booster shot in 3 weeks,4512496c-18de-4113-bf4a-30148320f042,aa52c7ec-b63d-48a0-bd96-8515b6cfc07e
257c9fcd-96d6-4b28-9aee-6bc5b9371ca5,Feline Calicivirus,8/20/2009,5/25/2001,Avoid stress for the next few days,af202511-fa12-437d-bbca-203adf69817b,9b6f2907-e03b-468e-a800-42764939c755
6f71d27d-0a68-47e4-813b-6df84ae5f2f6,Leptospirosis,9/27/2022,12/30/2019,Administer any prescribed post-vaccination medication,1209a5c9-cfaf-4b90-aa86-b83b37de1fb6,869eecfc-f289-447a-abda-c96b192d9079
9bc71ac4-f8a1-4176-850f-9dc4737e54de,Hepatitis,1/6/2024,4/12/2015,Observe for signs of allergic reaction,0a88c297-c96d-431b-af6c-19d0c1110cd4,c1ef28d6-ed37-4772-932d-1c00976284d9
9bee9493-abb1-49c0-adee-f445b9cb002e,Leptospira,3/20/2013,5/15/2004,Administer any prescribed post-vaccination medication,e6af1acf-679d-416b-906e-3e103c7f2e53,869eecfc-f289-447a-abda-c96b192d9079
27eafb35-10f9-466f-a031-4fae6692b7d1,Feline Panleukopenia,9/10/2004,1/19/2013,or lethargy,19da9197-600c-49ae-ba8b-47c6b3dc388c,116ba9dc-4554-45e0-855e-07a6a7f55ff5
50bbfe76-3930-461a-a3cf-a37b3fc5bda1,Rabies,6/12/2021,1/20/2009,Do not bathe pet for 24 hours,d6bb7fe5-c8a7-4ace-af47-52061d242000,fdabea79-f3ff-4311-93b4-9976c17350f5
f3859711-076f-4e3e-b813-9e5c7bfd624e,FIP (Feline Infectious Peritonitis),11/19/2014,10/5/2011,Administer booster shot in 3 weeks,8da930e2-f1c4-4eba-bc3d-87da6daf5661,214b2ba1-82ec-4777-9c73-11930c64b1f3
