record_id,diagnosis,treatment,notes,date_of_visit,create_at,update_at,pet_id,vet_id
44c78733-1711-49ac-9570-c7b73b471da6,Respiratory Infection,Nebulization,,3/31/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,f2e50000-50e7-4a6b-a37e-8efe5b0b87a6,556f918f-e3d9-4e1c-ba4a-7fee0e5c4e49
e534ac3b-a7ce-45b8-933c-a35fc9388fb6,Pancreatitis,Eye drops,Avoid strenuous exercise,7/28/2009,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,1ed8a34d-dc8d-43b1-b5a8-269859ca47d2,ee8a149b-b11c-477a-86a4-3dfbc1bd0cf9
aa63c1ea-c8f9-4114-acbe-ac7f0a4ea7af,Autoimmune Disease,Laser therapy,,3/16/2022,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,1fff87ef-2da2-4a3e-9b19-5ccca572a2a3,8ffbf7a9-f8f8-4617-b701-0e2d1de36733
260d793a-d392-41ee-ab76-b8a7f3280a84,Autoimmune Disease,Deworming,Check for swelling,10/4/2002,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,dd8dae55-140e-42ef-a71c-bee852c4dc0f,6c20c901-e144-4ebf-a523-3d974f2e7022
8a356225-3d0c-4019-bbe5-c57e34052d2c,Cushing's Disease,Topical ointments,Monitor weight regularly,5/11/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,3466823c-2331-4901-b121-c37edc72d70c,69aafdbd-6faa-404b-8997-7bbc6a2494e2
09614dec-c766-42fc-a7f5-f90a41bbb07d,Kidney Disease,Behavior modification,Administer insulin after meals,2/7/2008,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,db9660ff-ceac-44cf-84ee-8f49f2fa7eda,b8c284f0-4876-4617-b087-5fe5b9485996
1a1923db-cbe3-41e9-8164-2b497002a956,Diabetes,Hydration therapy,Follow-up visit required,5/1/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,6278525f-be5e-4638-8f91-ee2ccf2abc9c,046e7437-99b9-4910-810c-ba512baf5dc9
9e22ba87-85e7-40a7-a7ec-3cb2f2e226c3,Dental Disease,Insulin injections,Needs regular vaccinations,6/5/2017,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,21f4819d-574f-4876-ba63-243fa86d1b1c,816d02ba-3bbf-4d46-b116-e33da7f614c9
5c9a20f7-38d2-433f-9aa6-0586b5345480,Torn Ligament,Chemotherapy,Clean ears regularly,5/1/2006,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7a74a8aa-8e60-4b96-ba0d-dd765175d0b3,337f4d29-5977-4e76-b493-41dd50e41a3f
7c8221d7-e600-4d90-8646-b4b43ec4e127,Tumor,Physical therapy,Record symptoms for next visit,9/29/2002,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b802b0d7-da8e-4ec5-a924-57c1e1a05bb9,2f239ba1-7fcb-4f5f-b53d-ca2eed2bd6ae
5221a601-9e61-4902-81a2-6a4c6bd000a1,Autoimmune Disease,Behavior modification,Wear a cone for 5 days,8/20/2022,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,8533cc91-8303-4e6f-956b-bc12598d589a,3c3068a5-c174-476a-aba0-6d6d40d097ce
3e2a36e5-4591-4d25-878a-66141fcf2feb,Pancreatitis,Joint supplements,Limit water intake,10/25/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b1ebf5ee-0ab9-4a90-a35c-d578b718cf1b,29b3f44e-fea8-4bc0-ae38-f02354458167
0c118907-1eb5-445a-815b-053f6fa77ea1,Ear Infection,Joint supplements,Should be kept in a cool place,3/24/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,32faff9a-b68a-402b-8c9e-e30b51aa326c,fdabea79-f3ff-4311-93b4-9976c17350f5
705cff7d-1891-40da-b40f-a3ca945c295b,Kidney Disease,Deworming,Monitor for signs of infection,8/1/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,d8d10c8b-7fdc-4bac-935c-42a9609b190a,956c1eba-3a3a-4144-93eb-bb682410af5b
df49424b-52ce-428d-8cf6-794eae1354a5,Diabetes,Surgery,Administer medication twice daily,9/21/2005,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,95e8f4ea-50bf-491b-a649-4b1864673b68,2145ad6c-e3bd-4fcf-ab7e-f37f9081708b
27fbe9c4-45e5-48bc-8bc1-86132b3b4bec,Feline Leukemia Virus,Surgical intervention,Administer insulin after meals,11/11/2000,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,244d0e3a-0635-4767-ae48-446dc0e5a96c,ee68f715-c13b-42c8-b389-1e7eb902e3ec
0afe8355-fd38-44d5-8ec2-b581845a5ab9,Hip Dysplasia,Deworming,Monitor appetite,5/23/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,163165b1-39b4-4c92-9460-4a554947f10f,e30d0ea4-f63b-466a-917e-916943b69f42
9cb54601-be16-40f5-9025-9d60a1595e80,Mange,Vitamin supplements,Monitor for signs of infection,8/23/2000,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,db111980-fe5a-43b0-ad5d-34c533156717,8b3bf1eb-e145-4462-b600-02bb14e25c69
6be4c09d-8363-43a3-a81b-e063eb891405,Arthritis,Nutritional therapy,Keep wound dry,10/1/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4a196194-f1e7-4bda-84f5-b10624b32665,6a0a4d57-c67c-4659-8e49-da88220a4104
79729e30-a79b-4c58-8a58-2c4126783618,Heartworm Disease,Radiotherapy,,3/26/2008,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7ff28d7e-cde4-49a0-83a7-0caefc60d694,30e5dac2-99e4-4a74-852e-b400c2018e19
87f7f780-26f1-4ab3-a330-c8ddae5d8471,Pancreatitis,Decompression therapy,Keep pet indoors,10/7/2016,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b5aed7d4-3528-4579-a54d-55a4de291e65,80e707c4-4c40-40f5-adc9-927fcae80f17
c53ef1eb-813d-4f2a-af9a-39eaeca8fdfe,Dental Disease,Joint supplements,Avoid scratching,2/20/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,77ac57b7-2992-4588-af0e-63cbd0967d4d,80e707c4-4c40-40f5-adc9-927fcae80f17
0c7c9f2a-58b1-46a3-a575-846f715d8c83,Ear Infection,Topical ointments,Check for swelling,10/18/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b2e4da60-9a59-465f-b9d8-ba7567589194,d6f1a525-9ad0-4c0d-a041-5e8af5162844
5a1abbff-8561-455a-9b02-b0d78329e1ff,Canine Parvovirus,Decompression therapy,,12/30/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,9558a400-9903-469b-a5de-c17c83ba4d4f,95f7dd28-b84a-4567-81c0-e53695328131
56fcbca4-1f5c-4463-9bc8-ca5b51fe0e55,Arthritis,Surgery,,7/20/2002,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,fe9c711a-de75-4441-94d2-3ec017230d5e,a9f4a9ea-e300-41f2-9ec1-da286d86e81e
cbc9d41b-b382-4783-b263-1dc27d63c5f2,Canine Parvovirus,Chemotherapy,Keep away from other pets,12/7/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,cad89368-b77e-4c2d-a731-2ea3ea41fdba,ad838a0b-2f6b-4517-ac01-6efa8c08f04d
122d6f4d-9d84-4430-829c-3ab5e0a45561,Tumor,Acupuncture,Monitor weight regularly,12/25/2019,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,09cf2458-e432-4b1c-aee4-4df29c336069,58834369-c955-4e18-a6e1-62214dbea66d
fd1484d7-4555-4329-818d-b1f3a9b6a34d,Cushing's Disease,Heartworm prevention,Limit water intake,9/14/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,2c6b520f-d553-487d-aef8-e5b6aee0361a,2145ad6c-e3bd-4fcf-ab7e-f37f9081708b
34726c52-4d9d-4f51-9fef-a2b387959d1f,Eye Infection,Vitamin supplements,Needs regular vaccinations,10/1/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,c6343714-900f-4610-86dc-b9d8e00c2aeb,d3cee14d-a1c3-4e19-ab98-92b4990320de
49e39e5f-ea9f-45da-b5c3-42e78374acdc,Feline Upper Respiratory Infection,Wound cleaning,Do not feed after 8pm,1/16/2010,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,3444665e-ca20-42b2-9e4a-d59ca9539bb7,80ba6dea-0188-4dcd-b625-2a6960147fca
b5d019b1-1e21-442b-9870-b0e7cce1d61e,Feline Leukemia Virus,Bandaging,Avoid interaction with children until fully recovered,3/2/2011,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,d3daead7-cc5e-4fdb-91e5-9415ed53f667,9224d36c-02f0-4bbf-ba4e-534de88ecbc4
c454e76a-2554-4410-bc87-7e14619e5d96,Allergies,Cold compress,,1/20/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,77249a40-6e97-415c-a4c7-06c75a7a213b,aceaa675-8e2c-44f9-9939-dbf5998d55b3
ea273b08-6768-42af-a411-9253be391283,Feline Leukemia Virus,Physical therapy,Requires special diet,9/17/2011,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,d305ac2f-3dc4-4c4f-b43f-558b3dfd9ca2,337f4d29-5977-4e76-b493-41dd50e41a3f
18da7793-c0ed-45a4-99e4-fbfe9c402a1c,Canine Parvovirus,Wound cleaning,Schedule dental cleaning,6/7/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,e110060e-aedb-442b-96c2-afd42bb7736c,700f536e-1c77-40d0-900d-b2b70b429a87
a82a21f4-6949-4b87-a89b-5315103f0195,Hip Dysplasia,Radiotherapy,Limit water intake,5/21/2005,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,98b80704-616e-434a-8f4e-391c54777521,d43a714f-e588-45a0-89db-17076cfbc3ab
31f98c88-effd-4f50-877b-b2ed113ca5fd,Heartworm Disease,Laser therapy,Avoid direct sunlight,3/27/2019,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,41e27374-efd7-470d-a8ed-4ad51ea096a9,b3763f22-e06d-40db-b94f-25fbd158a4f0
9638be78-57fe-4487-9328-b923321e5ed0,Fungal Infection,Acupuncture,,5/6/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,5ac30d13-e122-4186-a978-65f23849829f,1dc3a843-bff8-4aaf-8900-61d38a92e100
8b84634b-ff15-4592-86c5-583510c56dc7,Autoimmune Disease,Flea treatment,Avoid strenuous exercise,9/3/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,98db2799-2fb5-4ddb-bbe2-01666a37adb9,80ba6dea-0188-4dcd-b625-2a6960147fca
2d26b036-fa95-40bf-b38c-679388f7a198,Mange,Laser therapy,Avoid interaction with children until fully recovered,5/23/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4c151b1b-524b-4dc8-b463-937c320a9bf1,82852627-7d5e-4d6e-8721-4a2572fe0a35
9d13ccdc-c2c4-4024-b31d-e5c9b4143088,Arthritis,Flea treatment,Limit treats,3/15/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ca1ab56f-afe6-4f92-bdd0-b9a6a13623d3,3c3068a5-c174-476a-aba0-6d6d40d097ce
3ac23a51-e528-4d6f-80ad-6f9e4242b5ef,Urinary Tract Infection,Chemotherapy,Should be kept in a cool place,3/29/2020,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,14cd0932-795c-4f30-9475-15912d193a4a,46a18e9b-874f-465c-9eeb-9f42b5c782de
84180cd7-76c5-432c-9f3b-38204f1d7942,Torn Ligament,Surgical intervention,Schedule dental cleaning,12/14/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,86e43c86-14be-47da-916d-eaa16cf58f7b,9028ba15-2fb3-4724-a2f6-dc3a41079583
5c3b6a1a-7c1e-4a98-9bda-60bda0202551,Diarrhea,Laser therapy,Monitor for signs of infection,12/2/2008,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,edb4a7a6-ae5d-4415-a415-6a431155968f,700f536e-1c77-40d0-900d-b2b70b429a87
d31a2b10-8674-4c08-8e3c-243dc4119814,Heart Murmur,Radiotherapy,,11/3/2009,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b2a04c9f-ca6f-40c0-b915-9c85da5b003e,58834369-c955-4e18-a6e1-62214dbea66d
4132c1c5-8e34-469c-b0d2-f448aa7e6ea8,Diabetes,Cold compress,,8/28/2004,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,09cf2458-e432-4b1c-aee4-4df29c336069,4910bbcc-43c9-4354-9475-d68f3084f2c0
39fb576b-d579-4664-9f98-5e07e5c5b1d7,Anemia,Wound cleaning,,8/31/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,26474303-b3e5-4429-b533-6e9b75cb0017,700f536e-1c77-40d0-900d-b2b70b429a87
f7ca836d-1b2c-4dad-89a0-94caf7b7b89d,Heart Murmur,Flea treatment,Monitor for signs of infection,10/2/2022,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,50be6af1-279d-43a2-b02b-bd77729a17d6,d2f12571-b206-4b77-a85c-5a887bc11300
61a46563-21e2-4127-bed2-b68dbb420e21,Hip Dysplasia,Fluid therapy,Needs grooming every 2 weeks,2/24/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,c02153b0-21c8-47e6-a572-4c972d1b1ecb,80e707c4-4c40-40f5-adc9-927fcae80f17
b68e1d15-a12f-4462-8693-98a409fdc0ff,Mange,Ear cleaning,Clean ears regularly,4/2/2002,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,f943f177-1444-4e52-9ac1-e6a9fc60a8d9,bd837107-da76-4455-ab90-2f15ed49f2ed
7fab23c2-5aff-48b4-8584-b2f6e48190d9,Ringworm,Anti-inflammatory medications,,3/2/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,c7ae30a3-9a64-4b8e-ac90-9ac30f694f9b,ad838a0b-2f6b-4517-ac01-6efa8c08f04d
f271de5c-7214-4f61-80db-8b9c81ccd05c,Ringworm,Nebulization,Limit water intake,10/30/2011,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,8189d2d0-82e4-4e4d-9188-bef20b418d58,c1ef28d6-ed37-4772-932d-1c00976284d9
e4436de6-ed70-4760-b00f-3e821dc0a879,Autoimmune Disease,Topical ointments,Ensure sufficient hydration,7/18/2008,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,81edc088-b15b-41b4-b83a-1286a28abe26,556f918f-e3d9-4e1c-ba4a-7fee0e5c4e49
f8895a10-114f-47ec-982f-14fe7bfd023a,Obesity,Acupuncture,Check for swelling,10/12/2022,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,6a3a5d31-1218-4cad-9fd1-0bfea15d14d3,ee8a149b-b11c-477a-86a4-3dfbc1bd0cf9
9d035ba2-9144-4609-9cab-4401973d8c20,Gastritis,Cold compress,Regular vet check-ups recommended,8/24/2020,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,8dcd586e-2bd1-4eef-b071-0c0c93feb1e6,d01b7e67-8401-4e15-b7f3-a215096b478c
6fcf3acc-46c0-4e20-acca-825cc0ffffc1,Allergies,Flea treatment,Limit treats,5/8/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,e110060e-aedb-442b-96c2-afd42bb7736c,b3763f22-e06d-40db-b94f-25fbd158a4f0
64149ddc-4484-44cf-8784-814b019e1599,Canine Parvovirus,Skin creams,,10/25/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,f5d8ee98-5daa-44c4-9a3c-28b984846a6f,d43a714f-e588-45a0-89db-17076cfbc3ab
2d9d50a7-5dc0-4b4f-8c25-81554ae8bcbf,Ear Infection,Chiropractic care,Avoid interaction with children until fully recovered,2/9/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,8376c56a-0b10-4421-a0ab-963b75795622,aa52c7ec-b63d-48a0-bd96-8515b6cfc07e
af05357d-1b4a-421a-a08e-5e5f2bb53cd8,Hypothyroidism,Vitamin supplements,,2/13/2012,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7906d196-8ef1-49cc-8839-4c7b8eb7ef93,9b6f2907-e03b-468e-a800-42764939c755
c06429c5-3bf1-4a23-946c-ba11fd1fc658,Obesity,Insulin injections,Avoid direct sunlight,5/24/2016,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,112d3eec-d415-4b5b-b3e7-8ffcaba8b537,bd837107-da76-4455-ab90-2f15ed49f2ed
18285d7e-d0b4-4697-91cc-2cf97441ab6c,Hypothyroidism,Skin creams,Schedule dental cleaning,6/17/2009,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,653a0499-59d0-422d-8f0e-03f2f85b32ea,ea3e2dde-50c4-4441-ad45-fbc007839840
e133f12a-2a81-4e18-a0b9-cf0c41a70025,Allergies,Vitamin supplements,Record symptoms for next visit,11/12/2006,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7dfe235a-1abc-4042-83fa-7a8103cb06c5,d3cee14d-a1c3-4e19-ab98-92b4990320de
288ac7d4-5dc9-463b-9a14-a1e7bbad78c6,Autoimmune Disease,Physical therapy,Administer insulin after meals,1/1/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,f6f8e8b2-23db-405a-b929-205287d06466,ff80b442-fa33-47bc-ae1c-62dfcda5af4f
6a452bf9-387e-41bd-8ecc-5a17b1f5c79a,Eye Infection,Hydration therapy,Follow-up visit required,10/9/2004,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,cee899b4-5394-4897-8be3-8052bf22ecd1,ff80b442-fa33-47bc-ae1c-62dfcda5af4f
21207f13-2ab7-4172-bacb-1b4de2b1d23c,Kidney Disease,Eye drops,Avoid interaction with children until fully recovered,3/5/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,e4657afd-983d-49e3-a530-f76099612d4e,8b3bf1eb-e145-4462-b600-02bb14e25c69
ab339273-8a26-44dc-8b1c-1fa9d8836bfd,Diabetes,Insulin injections,Avoid interaction with children until fully recovered,6/21/2020,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,2471c45a-b7f7-4170-93da-bfee7ee7a0b8,6b000f15-eaa0-4b50-84c5-386276863b15
7499fc21-7382-467e-a465-8ef091e3519a,Kidney Disease,Steroid injections,Avoid direct sunlight,5/25/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,c39c0ea5-cccc-4671-975e-ac1a76c26ebc,816d02ba-3bbf-4d46-b116-e33da7f614c9
7fde7b53-86ab-4a91-8f31-b7c84040843a,Dental Disease,Corticosteroid treatment,Needs grooming every 2 weeks,9/5/2000,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,657278f4-1796-4bbc-8041-e4ea58723c39,591d2afe-1b54-49b2-b807-3dfbe357b606
64846b37-cc10-4941-91e6-a659da7f9a7b,Skin Infection,Laser therapy,Keep away from other pets,3/29/2005,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,c61430cb-5b96-4383-8903-3c2a29848686,d15a3590-f9ff-4cce-a728-56d6221344ba
d48ef94a-590e-47cc-a1a6-29edd64ee630,Fungal Infection,Ear cleaning,Needs grooming every 2 weeks,7/14/2005,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,37f36bed-2f2a-4df9-aad8-abc7f033d7ff,8ffbf7a9-f8f8-4617-b701-0e2d1de36733
bf20be31-9920-49ce-9aff-e00286833959,Kidney Disease,Antifungal treatment,Administer insulin after meals,2/4/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,29a6fb61-33d3-4df6-8bbf-f624170382f7,95f7dd28-b84a-4567-81c0-e53695328131
f409a934-b853-422f-b4f8-b2ca06367b93,Torn Ligament,Cold compress,Monitor weight regularly,11/16/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b802b0d7-da8e-4ec5-a924-57c1e1a05bb9,c754e3c3-83fb-442b-8366-702e27264941
5fc26148-d476-4ee7-9a6b-92083be3c485,Vomiting,Eye surgery,Wear a cone for 5 days,3/17/2006,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7bde1619-ec65-4129-b324-ef5730e4b675,de52a307-8248-4c00-977c-f4160d9cd3e8
a6521f6f-0d8c-4671-8d55-7bc1cbdf9138,Autoimmune Disease,Fluid therapy,Limit water intake,8/5/2010,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,5754558e-c1eb-4c83-b391-ef32d95e40e7,b5f494d8-05cf-48d2-97b1-4cc74c26f9ab
d451afdb-c084-4ea8-85f5-f5a7c1252a6c,Diarrhea,Radiotherapy,,3/24/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b0eb7254-70fb-4563-af51-ca8d5ec4f950,2d3bda44-92a2-4581-b86a-8ca3fe33ffbc
43cdc9b9-30ab-4c5e-bc4f-3128f241b783,Kennel Cough,Heartworm prevention,Do not feed after 8pm,4/30/2020,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,e6b6f7b0-883f-4063-8824-e71675540c0e,046e7437-99b9-4910-810c-ba512baf5dc9
968ca30d-383b-498b-b66a-2565ac77db1a,Vomiting,Deworming,Wear a cone for 5 days,2/26/2017,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ff934437-8570-4a1f-bb0c-4e0f6caaf470,d43a714f-e588-45a0-89db-17076cfbc3ab
6e8311ea-f9aa-4f77-b151-7239883607e9,Cataracts,Antifungal treatment,Avoid strenuous exercise,2/7/2020,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,29a6fb61-33d3-4df6-8bbf-f624170382f7,bd837107-da76-4455-ab90-2f15ed49f2ed
e8e7f72f-4815-4f0a-8a07-49de8ad51e5f,Respiratory Infection,Chiropractic care,Limit water intake,9/22/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7c624bf5-2163-4593-9f84-c4e4ba8ae6fc,e35e3077-e068-434f-b35b-34afcae9c7d4
d4027087-ce15-47d2-b984-553404880ab1,Allergies,Nutritional therapy,Keep pet indoors,5/3/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4c71fa66-ef01-4a08-bee1-acfed0c2ef96,b3fedd10-2923-4ed9-8bdd-5a24a3351072
3adc5545-8ce1-4171-966e-f644e674a75c,Dental Disease,Acupuncture,Administer insulin after meals,7/10/2010,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,a1916aa4-ec11-4495-97d5-44ce12898601,ee8a149b-b11c-477a-86a4-3dfbc1bd0cf9
13234171-9682-49d2-b0e7-f4da29ef0995,Canine Parvovirus,Corticosteroid treatment,Keep pet's environment calm,5/16/2022,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,f661f30c-a53e-47c9-8b37-74342cf535c2,534a0a8d-c920-4ce5-ba07-23ee65cee8e6
e6387d45-bc77-49b1-a83a-d18905aaec51,Anemia,Physical therapy,Apply ointment every 8 hours,9/10/2000,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,dd8dae55-140e-42ef-a71c-bee852c4dc0f,5138111f-d091-413b-91ea-6e3775feaf50
5e8f0f0e-22d0-4a12-9551-e2892d2294a2,Dental Disease,Special diet,Avoid strenuous exercise,9/5/2016,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,6015afbb-807c-4211-919b-c1dc75f738f0,92fabd46-5cc7-4450-8d51-ef1a37c722c1
7be9926b-7589-4109-ad4d-bd5db5eb7f87,Ear Infection,Eye surgery,Limit treats,2/26/2010,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,fdd67163-f279-4dd2-95b2-88c8a615a5bc,2b504649-8c6f-44f3-8d5e-d2f45d47deab
05a4fa77-7739-4a32-ac19-2c231b78d682,Heart Murmur,Topical ointments,Avoid strenuous exercise,2/17/2011,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,84163ddd-e60b-41e5-99bc-66dd509fc630,75139bb8-d800-42c7-9545-c9d3cfa628c1
45991bec-8cf2-408d-a72f-22c6d457d1be,Respiratory Infection,Hydration therapy,Limit treats,7/7/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,8189d2d0-82e4-4e4d-9188-bef20b418d58,a9f4a9ea-e300-41f2-9ec1-da286d86e81e
851fb718-bb4c-453d-ad61-89897c623fd5,Heart Murmur,Cold compress,Apply ointment every 8 hours,2/18/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,9971e47d-05b2-4707-8789-29766b522f8b,2145ad6c-e3bd-4fcf-ab7e-f37f9081708b
8ad82d9f-db6b-4b80-82ed-9ea83279ba41,Obesity,Deworming,Should be kept in a cool place,5/21/2000,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,0a73f3f0-0604-4ef2-aeea-0ffda0e40381,46a18e9b-874f-465c-9eeb-9f42b5c782de
8b56d9bd-c343-4ff1-b62b-7bff73854aa2,Canine Parvovirus,Corticosteroid treatment,Monitor for signs of infection,2/5/2022,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b12669d5-0878-48b3-bd67-6d3ffae6be40,df24be23-3319-49ac-a0cf-bacd4af8629e
4789ec4c-04fc-4c80-a63e-ea97e73cbd39,Dental Disease,Flea treatment,,8/4/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,54be3ba9-06c1-4bfe-8844-414bc51dd42e,df24be23-3319-49ac-a0cf-bacd4af8629e
dbd68808-26cd-4e16-9f2b-695911331c7f,Diabetes,Dental cleaning,,7/25/2016,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,3da4497a-a3b3-48d6-bf7c-32ed2458eb20,04503ce2-1243-46f9-ae42-1af6f8ad168b
e149bb74-d5a1-4685-ba0d-8f0b898eee0e,Diabetes,Corticosteroid treatment,Limit water intake,6/14/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,2bc6488d-c085-4162-9001-fb8f2af42ee6,75139bb8-d800-42c7-9545-c9d3cfa628c1
d74fca3f-27f0-4af8-acf0-f03d09127c26,Arthritis,Surgical intervention,Monitor appetite,6/26/2022,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4d4c37a3-90f6-48ec-ac3c-21b5754a6eaf,f55af8ba-7b96-48c5-81f6-a5187d4c16b1
15ffdd5e-3840-4ae6-bc44-5e52b724ccfc,Heart Murmur,Surgery,Ensure sufficient hydration,5/30/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,9666090f-8967-4134-b03a-7296f01b8a34,3396c0f5-1d1d-48c9-8d62-59e1d84ce3ca
